Date,open,high,low,close,adjusted_close,volume
2022-07-08,3380.3686,3386.3149,3354.1209,3356.0778,3356.0778,32292107200
2022-07-11,3341.1016,3341.1016,3297.005,3313.584,3313.584,34266919300
2022-07-12,3307.2211,3319.2512,3277.0794,3281.4665,3281.4665,33460053900
2022-07-13,3279.6025,3297.0185,3266.4811,3284.2918,3284.2918,33184566900
2022-07-14,3277.4545,3299.2512,3261.4934,3281.744,3281.744,35592643200
2022-07-15,3261.3826,3288.9198,3228.0609,3228.0609,3228.0609,38015637100
2022-07-18,3235.0881,3278.4715,3226.2315,3278.1033,3278.1033,34834602200
2022-07-19,3278.7221,3283.9295,3256.0152,3279.4313,3279.4313,31565191800
2022-07-20,3291.5507,3308.3472,3287.7441,3304.7243,3304.7243,30151512300
2022-07-21,3297.6614,3300.5345,3272.0012,3272.0012,3272.0012,33235870700
2022-07-22,3276.1966,3293.6439,3246.7313,3269.9739,3269.9739,30069006600
2022-07-25,3269.707,3273.1836,3243.0311,3250.388,3250.388,27124574400
2022-07-26,3254.1852,3282.4133,3246.044,3277.4356,3277.4356,25946867600
2022-07-27,3271.7825,3282.5739,3265.7267,3275.7553,3275.7553,24913148500
2022-07-28,3287.5019,3305.7057,3277.1078,3282.5758,3282.5758,28805505600
2022-07-29,3282.8114,3294.8045,3246.3677,3253.2382,3253.2382,30733104700
2022-08-01,3246.6161,3264.3041,3225.5533,3259.9585,3259.9585,29220480500
2022-08-02,3231.2621,3231.2621,3155.1866,3186.2664,3186.2664,39417616800
2022-08-03,3188.8906,3217.5496,3159.457,3163.6741,3163.6741,32488567300
2022-08-04,3179.4278,3190.9992,3155.7039,3189.0391,3189.0391,26089894300
2022-08-05,3195.2274,3228.8863,3184.4549,3227.0267,3227.0267,27468372900
2022-08-08,3218.8511,3237.9693,3214.0826,3236.9337,3236.9337,25426805000
2022-08-09,3235.7351,3248.7718,3227.5394,3247.4318,3247.4318,25960546700
2022-08-10,3242.3622,3253.1662,3217.8065,3230.02,3230.02,25758359200
2022-08-11,3243.4716,3281.6654,3237.9041,3281.6654,3281.6654,30060537600
2022-08-12,3275.77,3288.2233,3272.8406,3276.8877,3276.8877,29993292800
2022-08-15,3268.3653,3286.891,3261.8151,3276.087,3276.087,28710677300
2022-08-16,3278.6756,3295.0226,3271.5703,3277.8847,3277.8847,30359227400
