Date,open,high,low,close,adjusted_close,volume
2024-05-02,80.3,83.81,78.37,78.59,78.59,0
2024-05-03,75.43,76.79,74.36,74.57,74.57,0
2024-05-06,75.27,75.27,73.3,73.46,73.46,0
2024-05-07,73.39,75.32,73.17,74.54,74.54,0
2024-05-08,74.25,75.5,74.02,74.5,74.5,0
2024-05-09,74.6,75.28,73.65,73.77,73.77,0
2024-05-10,73.96,74.79,72.88,73.26,73.26,0
2024-05-13,76.39,77.94,74.66,77.55,77.55,0
2024-05-14,77.75,79.14,77.59,77.65,77.65,0
2024-05-15,76.58,77.23,74.86,76.31,76.31,0
2024-05-16,76.73,78.12,75.18,77.74,77.74,0
2024-05-17,77.22,79.33,77.16,78.43,78.43,0
2024-05-20,80.37,80.57,79.07,79.45,79.45,0
2024-05-21,80.06,80.65,77.03,77.62,77.62,0
2024-05-22,78.37,85.97,76.23,79.96,79.96,0
2024-05-23,78.39,89.63,77.82,84.62,84.62,0
2024-05-24,84.39,84.4,78.2,79.09,79.09,0
2024-05-28,82.14,84.33,81.25,81.64,81.64,0
2024-05-29,85.37,85.93,81.97,83.79,83.79,0
2024-05-30,83.91,84.34,79.95,83.44,83.44,0
2024-05-31,81.35,85.16,78.26,78.27,78.27,0
2024-06-03,80.05,82.85,78.41,78.79,78.79,0
2024-06-04,81.0,81.73,77.65,77.65,77.65,0
2024-06-05,77.29,78.13,74.82,75.24,75.24,0
2024-06-06,75.62,79.5,75.31,77.91,77.91,0
2024-06-07,78.39,78.77,75.52,76.65,76.65,0
2024-06-10,80.54,80.63,78.77,78.97,78.97,0
2024-06-11,82.51,84.03,79.62,79.95,79.95,0
2024-06-12,78.52,78.83,68.09,77.6,77.6,0
2024-06-13,77.68,80.28,76.74,78.2,78.2,0
2024-06-14,82.95,84.49,80.74,83.72,83.72,0
2024-06-17,85.2,85.42,82.25,83.34,83.34,0
2024-06-18,84.07,84.07,80.46,80.63,80.63,0
2024-06-20,79.89,86.59,79.76,85.72,85.72,0
2024-06-21,86.09,87.31,81.69,83.31,83.31,0
2024-06-24,86.04,86.23,83.21,84.8,84.8,0
2024-06-25,84.46,85.15,80.38,82.87,82.87,0
2024-06-26,83.29,83.55,80.54,81.45,81.45,0
2024-06-27,82.38,82.54,79.22,79.5,79.5,0
2024-06-28,80.13,80.13,76.65,79.48,79.48,0
2024-07-01,80.87,80.96,75.82,76.05,76.05,0
2024-07-02,76.86,78.92,75.3,77.06,77.06,0
2024-07-03,76.55,79.51,76.47,78.07,78.07,0
2024-07-05,77.69,79.07,77.6,78.8,78.8,0
2024-07-08,79.93,80.11,78.19,78.59,78.59,0
2024-07-09,78.36,79.24,77.56,78.58,78.58,0
2024-07-10,82.53,83.83,81.37,83.41,83.41,0
2024-07-11,82.47,86.96,82.39,84.47,84.47,0
2024-07-12,82.32,82.32,72.07,81.61,81.61,0
2024-07-15,82.5,84.25,80.9,83.86,83.86,0
2024-07-16,83.47,83.83,80.53,82.4,82.4,0
2024-07-17,85.38,89.08,84.02,88.28,88.28,0
2024-07-18,85.99,95.55,83.84,94.71,94.71,0
2024-07-19,94.88,101.71,93.64,97.93,97.93,0
2024-07-22,97.52,97.52,90.6,93.66,93.66,0
2024-07-23,93.54,94.25,87.94,88.51,88.51,0
2024-07-24,93.06,106.97,89.72,106.12,106.12,0
2024-07-25,104.22,109.66,95.54,104.38,104.38,0
2024-07-26,101.1,101.53,93.87,94.61,94.61,0
2024-07-29,96.35,97.71,92.75,93.51,93.51,0
2024-07-30,92.54,101.85,92.43,99.97,99.97,0
2024-07-31,93.77,95.47,87.98,94.25,94.25,0
2024-08-01,94.0,117.24,93.31,111.18,111.18,0
2024-08-02,119.84,162.68,119.03,136.81,136.81,0
2024-08-05,136.81,192.49,136.81,173.32,173.32,0
2024-08-06,169.68,170.42,137.05,150.09,150.09,0
2024-08-07,136.43,154.79,129.46,151.24,151.24,0
2024-08-08,144.83,146.39,134.16,134.34,134.34,0
2024-08-09,134.54,135.64,114.12,114.63,114.63,0
2024-08-12,114.9,124.48,107.36,121.94,121.94,0
2024-08-13,118.37,118.74,113.78,113.89,113.89,0
2024-08-14,118.32,118.46,107.46,107.81,107.81,0
2024-08-15,103.59,106.21,100.16,105.42,105.42,0
2024-08-16,108.83,108.83,101.59,103.42,103.42,0
2024-08-19,104.29,104.73,97.18,98.82,98.82,0
2024-08-20,100.58,105.01,99.48,101.74,101.74,0
2024-08-21,101.51,109.11,101.51,106.72,106.72,0
2024-08-22,105.95,116.02,105.33,112.53,112.53,0
2024-08-23,109.41,117.95,99.09,99.22,99.22,0
2024-08-26,101.08,103.44,98.9,100.68,100.68,0
2024-08-27,102.34,103.08,93.35,93.45,93.45,0
2024-08-28,95.78,109.78,95.15,106.32,106.32,0
2024-08-29,99.36,100.28,93.71,97.08,97.08,0
2024-08-30,95.43,98.89,91.46,93.73,93.73,0
2024-09-03,100.28,137.64,100.27,129.79,129.79,0
2024-09-04,134.78,135.69,114.35,123.47,123.47,0
2024-09-05,120.53,123.38,113.61,115.01,115.01,0
2024-09-06,110.72,129.28,106.87,119.33,119.33,0
2024-09-09,117.86,118.65,110.04,110.85,110.85,0
2024-09-10,111.0,116.65,106.76,107.2,107.2,0
2024-09-11,109.7,120.01,101.69,102.9,102.9,0
2024-09-12,103.6,107.21,101.4,103.94,103.94,0
2024-09-13,104.89,105.65,99.23,101.88,101.88,0
2024-09-16,106.0,110.98,105.98,106.67,106.67,0
2024-09-17,106.77,109.04,103.56,107.19,107.19,0
2024-09-18,107.87,123.78,101.45,105.43,105.43,0
2024-09-19,100.76,102.06,97.21,97.46,97.46,0
2024-09-20,99.14,99.56,93.65,94.27,94.27,0
2024-09-23,96.22,97.45,93.48,94.41,94.41,0
2024-09-24,94.95,97.34,90.42,90.93,90.93,0
2024-09-25,92.09,93.53,90.34,90.48,90.48,0
2024-09-26,91.79,92.42,89.82,89.86,89.86,0
2024-09-27,90.55,101.75,90.41,101.34,101.34,0
2024-09-30,103.57,105.43,98.92,99.34,99.34,0
2024-10-01,100.41,117.68,100.41,110.14,110.14,0
2024-10-02,112.52,115.63,106.58,107.97,107.97,0
2024-10-03,110.85,115.97,108.31,115.64,115.64,0
2024-10-04,112.95,113.92,109.06,110.63,110.63,0
2024-10-07,115.29,123.37,112.81,122.58,122.58,0
2024-10-08,117.7,117.86,113.32,114.82,114.82,0
2024-10-09,124.23,124.49,118.67,119.36,119.36,0
2024-10-10,119.22,120.51,117.32,117.43,117.43,0
2024-10-11,117.44,118.29,112.97,113.99,113.99,0
2024-10-14,113.93,114.1,107.22,107.22,107.22,0
2024-10-15,105.76,113.62,105.4,112.9,112.9,0
2024-10-16,112.66,115.62,110.98,111.62,111.62,0
2024-10-17,109.44,110.41,105.3,105.89,105.89,0
2024-10-18,104.94,105.1,100.09,100.95,100.95,0
2024-10-21,104.41,106.57,102.79,102.96,102.96,0
2024-10-22,105.28,105.46,99.85,100.5,100.5,0
2024-10-23,101.35,112.51,101.34,108.11,108.11,0
2024-10-24,107.53,112.98,107.53,109.84,109.84,0
2024-10-25,107.93,117.68,107.08,117.5,117.5,0
2024-10-28,114.51,114.55,111.87,112.23,112.23,0
2024-10-29,113.41,114.42,108.68,108.7,108.7,0
2024-10-30,110.32,112.8,109.5,112.77,112.77,0
2024-10-31,117.43,124.95,117.43,121.89,121.89,0
2024-11-01,120.3,121.51,116.07,119.12,119.12,0
2024-11-04,121.08,123.43,119.28,121.8,121.8,0
2024-11-05,121.71,121.74,113.27,114.32,114.32,0
2024-11-06,91.74,99.16,89.42,97.24,97.24,0
2024-11-07,93.83,161.76,88.17,88.6,88.6,0
2024-11-08,88.46,89.62,86.75,87.76,87.76,0
2024-11-11,89.05,90.8,88.53,90.73,90.73,0
2024-11-12,90.17,92.58,88.33,89.45,89.45,0
2024-11-13,92.25,93.1,89.48,91.76,91.76,0
2024-11-14,91.8,93.61,89.47,90.43,90.43,0
2024-11-15,93.3,110.17,92.1,98.93,98.93,0
2024-11-18,99.52,100.12,92.38,93.81,93.81,0
2024-11-19,105.01,105.01,94.5,97.37,97.37,0
2024-11-20,99.7,109.14,98.88,102.2,102.2,0
2024-11-21,98.5,106.06,97.1,101.3,101.3,0
2024-11-22,99.87,100.27,94.98,95.13,95.13,0
